post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Morocco Predict & Win Prediction - Jun 29,https://www.facebook.com/photo?fbid=1041109115167148&set=a.263461102931957,Prediction campaign,Carlcare Service Morocco (MA),2026-07-11,2026-07-11 16:20,6813,2,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-Jun-29_Daily-Views.csv
Morocco Predict & Win Prediction - Jun 29,https://www.facebook.com/photo?fbid=1041109115167148&set=a.263461102931957,Prediction campaign,Carlcare Service Morocco (MA),2026-07-12,2026-07-12 16:20,6814,1,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-Jun-29_Daily-Views.csv
Morocco Predict & Win Prediction - Jun 29,https://www.facebook.com/photo?fbid=1041109115167148&set=a.263461102931957,Prediction campaign,Carlcare Service Morocco (MA),2026-07-13,2026-07-13 16:20,6814,0,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-Jun-29_Daily-Views.csv
Morocco Predict & Win Prediction - Jun 29,https://www.facebook.com/photo?fbid=1041109115167148&set=a.263461102931957,Prediction campaign,Carlcare Service Morocco (MA),2026-07-14,2026-07-14 16:20,6819,5,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-Jun-29_Daily-Views.csv
Morocco Predict & Win Prediction - Jun 29,https://www.facebook.com/photo?fbid=1041109115167148&set=a.263461102931957,Prediction campaign,Carlcare Service Morocco (MA),2026-07-15,2026-07-15 16:20,6820,1,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-Jun-29_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-02,2026-07-02 23:47,2741,2741,97,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-03,2026-07-03 23:47,20091,17350,32,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-04,2026-07-04 20:47,21887,1796,28,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-05,2026-07-05 20:47,23376,1489,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-06,2026-07-06 20:47,23744,368,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-07,2026-07-07 20:47,23946,202,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-08,2026-07-08 20:47,24093,147,11,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-09,2026-07-09 20:47,24174,81,6,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-10,2026-07-10 20:47,24237,63,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-11,2026-07-11 20:47,24254,17,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-12,2026-07-12 20:47,24259,5,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-13,2026-07-13 20:47,24272,13,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-14,2026-07-14 20:47,24280,8,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Prediction - New,https://www.facebook.com/CarlcareServiceMA/posts/pfbid07bVTbS7Un6rhcERZCMxXawKRJzp4UsJtdvgjZaQr7u865kGiRVcjR2RBtcw8jj5vl,Prediction campaign,Carlcare Service Morocco (MA),2026-07-15,2026-07-15 20:47,24291,11,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Prediction-New_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-01,2026-07-01 23:15,1734,1734,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-02,2026-07-02 21:15,2424,690,97,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-03,2026-07-03 18:15,2978,554,32,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-04,2026-07-04 18:15,3234,256,28,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-05,2026-07-05 12:15,3277,43,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-06,2026-07-06 12:15,3314,37,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-07,2026-07-07 12:15,3354,40,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-08,2026-07-08 00:15,3359,5,11,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-09,2026-07-09 00:15,3375,16,6,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-10,2026-07-10 00:15,3389,14,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-11,2026-07-11 00:15,3391,2,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-12,2026-07-12 00:15,3392,1,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-13,2026-07-13 00:15,3392,0,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-14,2026-07-14 00:15,3396,4,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-15,2026-07-15 00:15,3400,4,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 1,https://www.facebook.com/photo?fbid=1042303331714393&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-16,2026-07-16 00:15,3400,0,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-1_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-07,2026-07-07 23:59,318,318,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-08,2026-07-08 23:59,370,52,11,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-09,2026-07-09 23:59,412,42,6,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-10,2026-07-10 23:59,422,10,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-11,2026-07-11 23:59,425,3,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-12,2026-07-12 23:59,426,1,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-13,2026-07-13 23:59,438,12,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-14,2026-07-14 23:59,444,6,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jul 7,https://www.facebook.com/photo?fbid=1047545921190134&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-15,2026-07-15 23:59,444,0,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jul-7_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-17,2026-06-17 23:17,834,834,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-18,2026-06-18 21:17,921,87,179,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-19,2026-06-19 18:17,1028,107,96,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-20,2026-06-20 18:17,1103,75,4,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-21,2026-06-21 12:17,1151,48,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-22,2026-06-22 12:17,1175,24,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-23,2026-06-23 12:17,1193,18,154,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-24,2026-06-24 00:17,1230,37,89,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-25,2026-06-25 00:17,1270,40,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-26,2026-06-26 00:17,1278,8,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-27,2026-06-27 00:17,1286,8,12,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-28,2026-06-28 00:17,1291,5,7,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-29,2026-06-29 00:17,1297,6,45,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-30,2026-06-30 00:17,1303,6,10,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-01,2026-07-01 00:17,1309,6,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-02,2026-07-02 00:17,1320,11,97,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-03,2026-07-03 00:17,1324,4,32,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-04,2026-07-04 00:17,1329,5,28,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-05,2026-07-05 00:17,1329,0,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-06,2026-07-06 00:17,1333,4,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-07,2026-07-07 00:17,1349,16,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 17,https://www.facebook.com/photo/?fbid=1030547319556661&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-08,2026-07-08 00:17,1349,0,11,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-17_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-23,2026-06-23 23:40,265,265,154,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-24,2026-06-24 23:40,448,183,89,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-25,2026-06-25 23:40,557,109,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-26,2026-06-26 23:40,597,40,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-27,2026-06-27 17:40,617,20,12,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-28,2026-06-28 17:40,644,27,7,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-29,2026-06-29 17:40,663,19,45,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-30,2026-06-30 17:40,678,15,10,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-01,2026-07-01 17:40,698,20,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-02,2026-07-02 17:40,701,3,97,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-03,2026-07-03 17:40,715,14,32,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-04,2026-07-04 17:40,718,3,28,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
