post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-06-27,2026-06-27 19:00,21293,28,58,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-06-28,2026-06-28 19:00,21341,48,13,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-06-29,2026-06-29 19:00,21364,23,9,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-06-30,2026-06-30 19:00,21388,24,9,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-01,2026-07-01 19:00,21409,21,29,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-02,2026-07-02 19:00,21422,13,221,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-03,2026-07-03 19:00,21437,15,75,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-04,2026-07-04 19:00,21465,28,12,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-05,2026-07-05 19:00,21472,7,4,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-06,2026-07-06 19:00,21507,35,114,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Ghana vs Panama Prediction,https://www.facebook.com/CarlcareServiceGH/posts/pfbid02yywJsuFcTEEVfTQrAXaDaPLoaFnkULy1kZPJtPB6Pun7r9qF9c92owVv7gWHv6tjl?rdid=gql1LVlvbc5broNz#,Prediction campaign,Carlcare Service (GH),2026-07-07,2026-07-07 19:00,21513,6,5,Meta Business Suite Object Insights Views chart,2026-07-13_Ghana-vs-Panama-Prediction_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-12,2026-06-12 23:07,539,539,2,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-13,2026-06-13 21:07,639,100,0,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-14,2026-06-14 18:07,668,29,0,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-15,2026-06-15 18:07,696,28,5,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-16,2026-06-16 12:07,715,19,79,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-17,2026-06-17 12:07,745,30,48,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-18,2026-06-18 12:07,762,17,6,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-19,2026-06-19 00:07,766,4,1,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-20,2026-06-20 00:07,772,6,15,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-21,2026-06-21 00:07,774,2,2,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-22,2026-06-22 00:07,775,1,99,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-23,2026-06-23 00:07,783,8,63,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-24,2026-06-24 00:07,792,9,1,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
