post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-11,2026-06-11 23:02,186,20,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-12,2026-06-12 23:02,194,8,2,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-13,2026-06-13 23:02,220,26,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-14,2026-06-14 23:02,247,27,173,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-15,2026-06-15 23:02,316,69,73,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-16,2026-06-16 23:02,325,9,62,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-17,2026-06-17 23:02,331,6,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-18,2026-06-18 23:02,337,6,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-19,2026-06-19 23:02,341,4,2,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-20,2026-06-20 23:02,346,5,7,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-21,2026-06-21 23:02,350,4,9,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-22,2026-06-22 23:02,366,16,6,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-23,2026-06-23 23:02,372,6,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-24,2026-06-24 23:02,372,0,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-25,2026-06-25 23:02,375,3,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-26,2026-06-26 23:02,375,0,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-27,2026-06-27 23:02,377,2,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
World Cup Phone Check Campaign Announcement,https://www.facebook.com/photo?fbid=1316076247302794&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-28,2026-06-28 23:02,378,1,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_World-Cup-Phone-Check-Campaign-Announcement_Daily-Views.csv
